Id,Word,Hiragana,Romaji,Definitions,StudyOrder
a5c0d5fd-3fb5-4595-ae8c-c88c161924f5,安心,あんしん,anshin,"peace of mind, relief",280
ad071bf2-a46b-4c1b-bd57-4c161f685dce,客,きゃく,kyaku,"guest, customer",281
323a3a4c-7c2b-4190-8b40-596fde152f53,家内,かない,kanai,wife,282
e17e1be2-8317-4171-a483-e949c2c559f5,寂しい,さびしい,sabishii,"lonely, lonesome",283
953212e2-c072-45c8-8e0a-66325582bc9a,寄る,よる,yoru,to stop by,284
8e681b72-cbc0-4563-bb3e-8b838eeb8cd1,寝坊,ねぼう,nebou,sleeping in late,285
7a0947f1-684e-42f0-98df-e681b6221468,寺,てら,tera,Buddhist temple,286
51a59d80-4488-4a19-bd11-da50fb6e7b2f,専門,せんもん,senmon,"major, speciality",287
6f0579f3-05ae-44ea-945f-4910e25b78de,将来,しょうらい,shourai,"future, prospects",288
60100e5b-6241-424f-a9e6-b4dd4108c346,尋ねる,たずねる,tazuneru,to inquire,289
c8e411b1-7e33-445f-a8a0-993237b77902,小説,しょうせつ,shousetsu,novel,290
d9bb4d76-2f65-493c-b78f-83d57972c475,届ける,とどける,todokeru,to deliver,291
e0377383-def5-4676-af80-2687eadefa01,屋上,おくじょう,okujou,rooftop,292
f32bb213-8ad6-4d0b-8d1e-a7b87d9a53f8,展覧会,てんらんかい,tenrankai,exhibition,293
ca950a89-0d0d-4c47-b7b8-950fcd1f6d22,島,しま,shima,island,294
8227a704-b663-4219-882d-ec1d2f1f395a,工場,こうじょう,koujou,factory,295
29464c29-f118-4801-a253-7f4b600e9611,工業,こうぎょう,kougyou,industry,296
b0c2fd91-5bd9-46f3-8d31-d086330e6b74,差し上げる,さしあげる,sashiageru,"to raise​, to give",297
474476bc-4037-4249-8ee0-88ab3f7cfc8b,市,し,shi,city,298
efd9cfdf-a55b-4d91-b52d-3cb5a87821b5,市民,しみん,shimin,citizen,299
8805453f-540e-435d-9dd9-85d0185afdf5,布団,ふとん,futon,futon,300
35e447ab-ebc5-46c9-9917-47a7d4c94af3,席,せき,seki,a seat,301
28490207-c65b-4c59-870d-37dff92ed9a6,帰り,かえり,kaeri,"return, coming back",302
070be2eb-8d4f-4172-9ec5-d69e67ca5036,床屋,とこや,tokoya,barber's,303
d945edf6-ca00-42ae-9027-c6247b077644,店員,てんいん,tenin,"clerk, shop-employee",304
c79e0a28-1ac5-4d02-8fc4-e2dc84c723b9,建て,～だて,date,"storied, separate housing",305
55679128-2580-4178-b456-97d9ba0abda8,建てる,たてる,tateru,to build,306
75add28a-1911-4606-9537-ba9241b12472,引き出し,ひきだし,hikidashi,drawer,307
36882952-7fe2-4fff-b7fa-761955b8bbed,形,かたち,katachi,shape,308
37b3e5d3-0ac4-4777-84b4-be7edc6c94a4,彼,かれ,kare,"he, boyfriend",309
4e091941-3842-4d2f-a3df-68be3a2f919f,彼ら,かれら,karera,they,310
a8b5e9d9-b713-4346-9d82-445aae799bb3,彼女,かのじょ,kanojo,"girlfriend, she",311
81455922-215d-4607-acae-161d68996278,御～,ご～,go,honorable,312
9b09a0b9-c665-42f5-9609-0e822af96344,復習,ふくしゅう,fukushuu,"review, revision",313
4ddc6799-6481-4cc6-a5df-205c89d4a6e0,心,こころ,kokoro,"heart, mind",314
5626e5c8-7c27-49ac-9473-cf8b5f5259ec,心配,しんぱいする,shinpaisuru,"worry, concern",315
31dd1313-e7ae-4359-8d00-a001e09f54ab,必ず,かならず,kanarazu,"surely, certainly",316
02dc3324-81b1-4dea-988b-40decec95411,必要,ひつよう,hitsuyou,necessary,317
496d2a2d-7442-457c-bc28-a8008954003d,怒る,おこる,okoru,"to get angry, to scold angrily",318
7d9f940a-95d9-4a8b-b869-3c349ea69615,怖い,こわい,kowai,"scary, frightening",319
50615722-cbb0-4353-8a44-b701cc967799,思い出す,おもいだす,omoidasu,"to recall, to remember",320
6f173c34-ed85-4e8c-a6a8-99127ba071b6,思う,おもう,omou,"to think, to feel",321
db159896-7616-459a-897e-2674c595ca83,急,きゅう,kyuu,"urgent, sudden, steep",322
d9f788f1-3382-4614-bbeb-7303ba7bb334,急行,きゅうこう,kyuukou,express train or bus,323
fbfef13f-6183-4bc7-af87-09f734100a3e,恥ずかしい,はずかしい,hazukashii,"ashamed, embarrassed",324
6a86c755-6cc0-40ac-b879-bab5b8c6c825,息子,むすこ,musuko,son,325
e10e411f-8007-46c0-a187-19a0c2f2d171,悲しい,かなしい,kanashii,"sad, sorrowful",326
03ae8c79-051c-4188-9725-9571aa2f68ea,意見,いけん,iken,"opinion, view, idea",327
05745e02-2367-4fd2-8959-0d8e9ec2ac16,慣れる,なれる,nareru,to grow accustomed to,328
4075b403-ddd6-4b7c-b3e0-04d29a70ffec,戦争,せんそう,sensou,war,329
bc782bf8-4638-4998-b827-76a16bbdeb06,手伝う,てつだう,tetsudau,to help,330
2c266427-a729-4b8e-93a6-78ee4400bbf7,手袋,てぶくろ,tebukuro,glove,331
83a1ea7e-28a6-4481-9822-095f442efa6c,打つ,うつ,utsu,"to hit, to strike",332
e6f63887-eabd-4e46-b1d5-f27cee6b87b1,払う,はらう,harau,to pay,333
1dcad676-42dd-48fe-9902-404c6356eeba,承知,しょうちする,shouchisuru,"consent, acceptance",334
5553a9bd-609b-45f0-91a9-2318291ebe59,技術,ぎじゅつ,gijutsu,"technique, technology, skill",335
2db292e0-dc1a-4285-943c-29bf2f1591a1,投げる,なげる,nageru,"to pitch, to cast away",336
5a1bfb6d-9c9d-4f41-8bc4-78aa434404a3,押し入れ,おしいれ,oshiire,closet,337
35bff332-b8cb-4fcd-8459-75886650ae64,招待,しょうたいする,shoutaisuru,invitation,338
5e22177e-25b9-4303-9344-0461176988e8,拝見,はいけんする,haikensuru,"seeing, look at",339
823654aa-7e41-4281-ac14-0e21604ced3e,拾う,ひろう,hirou,"to pick up, to find",340
a7eb98d6-aea5-4ea1-910f-d4c56a22e5f7,指,ゆび,yubi,finger,341
4400e6a6-fbc9-467c-914e-df31e04cfe89,指輪,ゆびわ,yubiwa,ring,342
f6169459-0688-4be8-bf4c-4ea86df87880,挨拶,あいさつする,aisatsusuru,greet,343
e913aa0d-cc99-4148-b775-e7980b7e976f,捕まえる,つかまえる,tsukamaeru,"to catch, to arrest",344
edee552d-0651-4cee-90b2-4f5876f53073,捨てる,すてる,suteru,"throw away, dump, discard",345
7995f4ee-2204-4592-966c-3f378ec64a74,揺れる,ゆれる,yureru,"to shake, to sway",346
be2114e7-539d-41c7-846a-aa32ce9ecc73,支度,したくする,shitakusuru,preparation,347
e7567d69-4f21-45d8-a24d-c5d8bb753935,放送,ほうそうする,housousuru,broadcasting,348
74235607-a0c9-4436-8f6f-19426c7ee7c0,政治,せいじ,seiji,politics,349
0e5af4c1-03c6-43bc-898b-a019b76d0a13,故障,こしょうする,koshousuru,breakdown,350
3d816fb4-cf2f-4047-be89-6e4f07e517c7,教会,きょうかい,kyoukai,church,351
459ff9ed-123f-4a68-848f-8aa4ef615068,教育,きょういく,kyouiku,education,352
4d3011ab-81a8-4248-acb3-a4913cc76c39,数学,すうがく,suugaku,mathematics,353
4c23b008-07f0-4032-8d52-8ef91c3fb84d,文化,ぶんか,bunka,culture,354
be058760-cf96-41af-8e79-408d26b4b38d,文学,ぶんがく,bungaku,literature,355
70cc1d8f-ee75-42e5-a97f-2259616ba285,文法,ぶんぽう,bunpou,grammar,356
3b22e01a-089c-4d70-b94e-b8409aaf0515,新聞社,しんぶんしゃ,shinbunsha,newspaper company,357
109cb988-577f-4d5b-97f3-03570dbfd278,旅館,りょかん,ryokan,a Japanese inn,358
94c33428-27c3-4b02-a845-217dfe0df796,日,ひ,hi,"sun, sunshine, day",359
c7a01bcb-a7de-495a-9795-467e7e96f326,日記,にっき,nikki,"diary, journal",360
c3dc9a1e-6166-4686-8e4e-8cf3e81a5ef0,明日,あす,asu,tomorrow,361
c97b6a0c-7fa6-45ee-914f-240a3ff1c6bf,昔,むかし,mukashi,"old days, past",362
c6e0a6bd-326a-4cdd-aa0d-d7e399e9f4da,星,ほし,hoshi,star,363
700513c0-c505-4466-babe-b7c9f3617c18,是非,ぜひ,zehi,"certainly, by all means, without fail",364
fe7f903e-826f-47d2-a1c9-d24065fb276a,昼休み,ひるやすみ,hiruyasumi,"lunch break, noon recess",365
ee7b5b58-11c2-4f40-b47e-953c2d30e1cf,昼間,ひるま,hiruma,"daytime, during the day",366
4f46b77f-efb3-4ea7-808c-07fdfb640cbc,時代,じだい,jidai,"age, period, epoch, era",367
49ac1992-c2e3-48eb-b57f-113c7f539a87,普通,ふつう,futsuu,"common, usual",368
a89a221c-f10f-44bf-a9e2-91241efd6b1c,景色,けしき,keshiki,"scenery, landscape",369
179b5864-b6f6-4361-89aa-1e078be32466,暖房,だんぼう,danbou,heating,370
e7ebe827-dac1-4cbf-a22c-f48ee9da173e,最も,もっとも,mottomo,most,371
08fbe4a9-0f04-4596-8dc8-f561c13db32d,最初,さいしょ,saisho,"beginning, first",372
23dc7f64-07f0-4365-a3f9-11c75f004f20,最後,さいご,saigo,"last, end",373
fc18303d-7677-470e-a794-0527d44dc457,最近,さいきん,saikin,"recently, nowadays, in recent years, most recent, latest",374
f0ddc022-33bc-4ac1-9482-d9ad19cff609,月,つき,tsuki,moon,375
d6168f52-1633-4694-92df-1a3c6ff553b5,木綿,もめん,momen,cotton,376
5d7fabb4-a958-4d37-97c4-587d6200c860,林,はやし,hayashi,"woods, forest",377
cf720b07-0a73-4b42-96db-c5689b4ae241,枝,えだ,eda,"branch, twig",378
41332886-cccc-45d0-bb3c-16d7de927ce8,柔らかい,やわらかい,yawarakai,"soft, tender",379
44df45fe-6425-4b1b-90c1-ed8a7a518495,柔道,じゅうどう,juudou,judo,380
ab2e4a26-cdae-4143-ad88-6b2599c1bf02,校長,こうちょう,kouchou,"principal, headmaster",381
b0c0ecf2-69a0-4fec-9e4f-181a6bda8d35,格好,かっこう,kakkou,"appearance, manner, shape, form, posture",382
3f15686d-9388-404a-86fa-8c17b4f11195,案内,あんないする,annaisuru,"information, guidance",383
38b685b4-a917-40b6-ac7b-0a796084c77b,棚,たな,tana,"shelves, rack",384
0bf420d2-ee93-4933-ac65-2da4c48a31b1,森,もり,mori,forest,385
8e1e23bb-8905-4f30-8aac-59646a067157,植える,うえる,ueru,to plant,386
4c2e949b-65b8-4128-8d0a-0675ad9d68d4,楽しみ,たのしみ,tanoshimi,"pleasure, joy",387
de54df2a-c506-44ac-8d82-1fb93cd8a342,楽む,たのしむ,tanoshimu,to enjoy,388
697754bc-775c-47fb-b835-ee57316044db,様,よう,you,"way, manner, kind",389
13c84bf5-61ee-4284-9557-acfc645d3729,機会,きかい,kikai,"chance, opportunity",390
001834cc-e3d3-4753-b48d-65a4999be991,止む,やむ,yamu,"to cease, to stop",391
f6e224cb-b7ce-4c34-b8ce-6762a0f6a7da,止める,やめる,yameru,"to end, to stop",392
0829a018-78bf-4d56-b4d7-6de09d3b7a51,止める,とめる,tomeru,to stop,393
4ef167dd-164b-4e0a-9046-19a6df8953b4,正しい,ただしい,tadashii,correct,394
45f867f2-a41b-4b45-b6c9-c5a1f2e93d39,正月,しょうがつ,shougatsu,"New Year, New Year's Day",395
af12d1f6-b0dc-4425-8a7a-d042e21ee5ab,歯医者,はいしゃ,haisha,dentist,396
b929f19a-f0c9-480c-8746-9304a379a947,歴史,れきし,rekishi,history,397
a33b91df-02bb-4728-9374-95c746aff3e2,残念,ざんねん,zannen,"regret, regrettable",398
03196a96-6d9e-4271-a462-f8a7415cbbfd,比べる,くらべる,kuraberu,to compare,399
c61cd217-6654-41b6-a87f-17411c2cbaf2,毛,け,ke,"hair, fur",400
a49be87e-2ce9-4cec-83f2-3448dd123ed0,気,き,ki,"spirit, mood",401
b3cce45f-f1f7-4a0d-9f6e-5b0db4e977f7,気分,きぶん,kibun,"feeling, mood",402
e206816d-4c33-4adf-aac3-d9742cf8a101,気持ち,きもち,kimochi,"feeling, sensation, mood",403
e393cc97-5ef4-45a4-8670-b3d4358198c6,水泳,すいえい,suiei,swimming,404
daa37a8f-a544-45bb-a87c-ecf8801b5e31,水道,すいどう,suidou,"water service, water line",405
6c4c6c3a-8303-41c0-8b95-f213a252762e,決して,けっして,kesshite,never,406
619d6944-9e16-4d76-9e95-4b1bdf630715,決める,きめる,kimeru,to decide,407
e1c23a81-5f63-40ac-99a6-d98642587862,汽車,きしゃ,kisha,train,408
8475aa61-a9d9-46cc-94d8-d5b24e43159d,沸かす,わかす,wakasu,to boil,409
1528e11d-55d3-4862-b216-6eebad4dbb8c,沸く,わく,waku,"to boil, to grow hot",410
90ff2d92-3c00-4c81-8660-ca758c79ee68,治る,なおる,naoru,"to get better, to recover from illness",411
dd99e08f-1867-4d99-9006-e4e97aac54e3,泊まる,とまる,tomaru,to stay,412
3b5ecf9e-7450-4047-bcb1-ee9000e92d00,法律,ほうりつ,houritsu,law,413
046a5e68-ca35-48fb-80be-98b6c838c58a,泣く,なく,naku,to cry,414
9ea48e7d-b558-40e4-a3cb-2756e88735d7,泥棒,どろぼう,dorobou,"thief, burglar",415
378d56bf-27e0-4dc7-b12d-57c0d5cb90c4,注射,ちゅうしゃ,chuusha,injection,416
05cc41ed-6644-41f4-8677-74752c293262,注意,ちゅうい,chuui,"caution, attention",417
22dd39f4-a7d7-456b-b7a5-a5098d3df6e4,浅い,あさい,asai,"shallow, superficial",418
f6f007d2-7195-44e6-8835-b63bc6ca1cab,海岸,かいがん,kaigan,"coast, seashore",419
fc0c8f87-2ffe-4351-9953-2625c9306d8d,消しゴム,けしゴム,keshigomu,eraser,420
88542714-066b-4704-b1a2-76fcc0e5fb94,深い,ふかい,fukai,"deep, profound",421
3804f549-fdca-41f4-81c4-ff1e5117db16,済む,すむ,sumu,"to finish, to end",422
79ccf246-d20f-40d5-9bc7-f831b2ab7b15,港,みなと,minato,"harbor, port",423
061b9006-ac67-482d-ab42-1e606013e9ff,湖,みずうみ,mizuumi,lake,424
e98a6dbf-dc4e-4c0b-874a-97c8a4227318,湯,ゆ,yu,hot water,425
cdff8f97-a1ce-4af8-a9b8-95b0689c79b9,準備,じゅんびする,junbisuru,prepare,426
b5673933-ce15-4c2e-a55a-9f216c9e5c92,滑る,すべる,suberu,"to slide, to slip",427
b31611f6-ec8f-4b2d-a9ca-fc0e2d8bc679,漫画,まんが,manga,"comic, cartoon",428
fa457797-5bef-4484-9b01-96484ee604a0,漬ける,つける,tsukeru,"to soak, to moisten, to pickle",429
aaa6e014-75da-40fa-b4b8-c3432281e1e5,濡れる,ぬれる,nureru,to get wet,430
27d3c4a1-2b9d-4392-8b46-89cad22dd3f3,火,ひ,hi,fire,431
74303c91-f682-48be-abe6-bdc9cc0ec012,火事,かじ,kaji,fire,432
67b7be46-0f18-4b8e-aa78-a8e782ac73f1,点,てん,ten,"mark, score, grade, point, dot",433
6bca4fee-d1a9-4372-a4bc-e33884af04d0,無くなる,なくなる,nakunaru,"to disappear, to get lost",434
92327d86-2e21-4494-a62d-bdd6cde5870a,無理,むり,muri,"unreasonable, impossible",435
0ad7da65-b354-4134-9e54-327ba4b8d498,焼く,やく,yaku,"to bake, to grill",436
907c3f64-ceb9-492f-a7ac-416de5586eff,熱,ねつ,netsu,"fever, temperature",437
d05bcd58-2771-4c4f-b6a6-efe9879f9060,熱心,ねっしん,nesshin,enthusiasm,438
ac17c670-9e60-4afd-ba95-57bb090d1a1d,片付ける,かたづける,katazukeru,"to tidy up, to put away",439
c14868ed-15e5-450b-a3f3-a2f3846532a0,特に,とくに,tokuni,particularly,440
bd96db42-00fe-4885-88e4-db1ad6ca89b7,特別,とくべつ,tokubetsu,special,441
36a298c4-107f-4a59-a93a-2e7aed680100,特急,とっきゅう,tokkyuu,limited express,442
1a8050cd-f303-44a1-9984-d3158709ba3a,珍しい,めずらしい,mezurashii,"unusual, rare",443
cc1d62e7-a337-462e-9122-baa102adf962,理由,りゆう,riyuu,reason,444
f7f5813e-8ee6-4c9f-a7f7-d46cb6cf7f0d,生きる,いきる,ikiru,to live,445
66ee9984-fb87-4bc6-9db0-1c4e30ec24ac,生活,せいかつする,seikatsusuru,"living, life, to live",446
af9f63f7-0b20-46ea-a7d5-c3f41f2a1948,生産,せいさんする,seisansuru,"production, to produce",447
10a36227-37b9-401d-bdc4-be59b478d8db,産業,さんぎょう,sangyou,industry,448
1f23b5cd-e55f-4bc0-b17b-b7f0a26878f1,用,よう,you,"errand, task, business",449
e2039808-f857-4c41-a397-b453d27e9510,用事,ようじ,youji,"business to take care of, tasks, errands",450
522d16d7-7c45-4c4e-b72f-cd13477d412d,用意,ようい,youi,preparation,451
f316fc1c-dcbd-45d6-ba4e-5c059cd01755,田舎,いなか,inaka,"rural, countryside",452
4c784f0b-613d-45d3-9812-343f44600d48,男性,だんせい,dansei,"man, male",453
d8fb4675-62f6-49d3-afb0-6cd2605161e9,留守,るす,rusu,"absence, not at home",454
b1b1cc5b-7551-4096-a469-799186c93a01,番組,ばんぐみ,bangumi,broadcast program,455
4d18a6ef-1065-4ef1-84e0-5deaa3d05705,畳,たたみ,tatami,tatami mat,456
bca9aa1a-5495-4a06-88fa-08597a94f4e9,痩せる,やせる,yaseru,to lose weight,457
4f581483-5586-4144-8646-72dc924367f8,発音,はつおん,hatsuon,pronunciation,458
301480e8-e29b-4408-972e-e7f089099475,盗む,ぬすむ,nusumu,"to steal, to rob",459
0a0a7415-775c-4698-bd70-3fa1000a3e39,盛ん,さかん,sakan,"prosperous, active, thriving",460
b61a03c9-ffeb-464d-a9a3-739f063ee0d6,直す,なおす,naosu,"to correct, to fix",461
f36b0003-59de-4131-a322-bd38187c8cd4,相談,そうだんする,soudansuru,consultation,462
8ba5cfb2-7be0-4d39-9ef2-efb0fd3c57f9,看護婦,かんごふ,kangofu,nurse,463
5931517c-313f-42d8-a22c-7d1e20d89eaf,真中,まんなか,mannaka,"middle, center",464
d8dcdd7f-43d7-4d32-b66a-ef12360afb9f,真面目,まじめ,majime,"diligent, serious",465
5d397d48-3f51-40c7-9bcc-2a3e4581a44e,眠い,ねむい,nemui,"sleepy, drowsy",466
f280d000-80fb-4a10-87ef-9aea0980f9fd,眠る,ねむる,nemuru,to sleep,467
e22a066e-c752-45f8-aba0-73c2c04afca1,着物,きもの,kimono,"kimono, Japanese traditional dress",468
89c4b177-4e9b-430d-bc69-0a72b1ec21b0,知らせる,しらせる,shiraseru,to notify,469
57bfb176-a6b2-4f2a-b145-91027bf2d9fb,石,いし,ishi,stone,470
ce2d388b-04b8-4480-bac0-385978b33b96,砂,すな,suna,sand,471
8084996a-b1ba-42d3-a1c7-fa85bc6de5a9,研究,けんきゅう,kenkyuu,"study, research, investigation",472
ba0dcc10-00b4-4733-9590-f25aa0888839,研究室,けんきゅうしつ,kenkyuushitsu,"the professor's office, laboratory",473
2f2e8017-7e6b-4dbc-914f-717c4765256a,確か,たしか,tashika,"if I remember correctly, certain, definite",474
c392a0d7-615b-4d51-b95e-bdc3c2f197ce,社会,しゃかい,shakai,society,475
974e3c5e-e767-495b-ada4-117fd860718e,社長,しゃちょう,shachou,president of a company,476
374401ad-ef05-4780-a4af-8b20aee3020d,祈る,いのる,inoru,"to pray, to wish",477
8f8ad5f7-c156-4ea1-b2f6-d9895a066476,祖母,そぼ,sobo,grandmother,478
861b6d41-af3b-4738-ab0b-ed6bd66983e5,祖父,そふ,sofu,grandfather,479
d55d38d6-af80-4237-9a26-3987a6a98531,神社,じんじゃ,jinja,Shinto shrine,480
1cc5e859-4a72-4ed5-a8c4-fae44d900622,科学,かがく,kagaku,science,481
68177902-c7e8-409b-92a7-5c3a6873971c,移る,うつる,utsuru,"to move, to transfer, to shift",482
d546dfc1-9d5a-477e-922a-c033d80f0d51,程,ほど,hodo,"degree, extent",483
c77a7eff-2a09-4f53-b36c-5904e9f17c92,空気,くうき,kuuki,"air, atmosphere",484
8acf9388-94ec-42bf-bb22-85b872f8e011,空港,くうこう,kuukou,airport,485
6cb01e3b-1841-4665-8fdb-22093f3e3f77,立てる,たてる,tateru,"to stand up, to erect",486
d5bfa734-0483-4ba3-b5d8-1ead7ec58704,競争,きょうそう,kyousou,"competition, contest",487
2fa71f0b-97b3-4b0e-95ec-6646b35d8a0b,笑う,わらう,warau,"to laugh, to smile",488
6ae603be-7dbe-45f0-9438-c7c486729d33,答,こたえ,kotae,"answer, response",489
fc54e1dc-5c33-4014-956b-a66525e14fa8,簡単,かんたん,kantan,simple,490
8bc51499-64a2-441b-8144-61d3ca0fcd8e,米,こめ,kome,uncooked rice,491
9f233c5c-62c2-4e8c-b974-065370daa7b8,糸,いと,ito,thread,492
428c8c1d-5286-455e-9e8a-eb7b9aa160b9,約束,やくそく,yakusoku,"arrangement, appointment, promise",493
7940428a-51cf-4f92-b691-49adeea103b2,素晴らしい,すばらしい,subarashii,"wonderful, terrific",494
b8a26d78-36cf-4ad9-97eb-6f82b3a22160,紹介,しょうかい,shoukai,an introduction,495
f82b0532-98ee-4363-a19c-ad121a379bce,終わり,おわり,owari,end,496
de083e95-4dcf-4d18-ac96-f144a68f5b64,経済,けいざい,keizai,"economics, finance, economy",497
309f0238-7c00-4588-9036-ecf2dc9ef63e,経験,けいけんする,keikensuru,experience,498
087d70fd-f8ec-4b68-b30a-cd9b2415cdea,絹,きぬ,kinu,silk,499
ac3345b1-b42e-44cf-8932-fa88b6106f1c,続ける,つづける,tsuzukeru,"to continue, to keep up",500
0d3c305f-1efc-4e04-8994-d913c3899cb7,線,せん,sen,"line, wire",501
a2fe1b53-1e53-4a2a-86b7-d75f6106007e,美しい,うつくしい,utsukushii,"beautiful, lovely",502
c5baca17-ba4d-4e55-a37b-672dafcb7748,美術館,びじゅつかん,bijutsukan,"art gallery, art museum",503
51e7baf6-cb4d-4e34-9a98-8448fb9cd174,習慣,しゅうかん,shuukan,custom,504
22fbe268-c366-4540-9c98-4bc28beead3c,翻訳,ほんやく,honyaku,translation,505
05500b87-73b3-4607-9714-34e72f819f29,考える,かんがえる,kangaeru,"to think, to consider",506
13609da4-6c8c-428e-bb52-1871aa86091c,育てる,そだてる,sodateru,"to raise, to bring up",507
36158749-b61c-4cb0-a03e-5a863b4f586e,背中,せなか,senaka,back,508
cd0a05b5-c37e-4eeb-84d0-22b0d3167b6f,腕,うで,ude,arm,509
9e7ec2f5-243f-4507-a727-21373215439c,自由,じゆう,jiyuu,freedom,510
2a36daf1-cfee-46d6-99d6-f03f94a7766c,致す,いたす,itasu,,511
ecf96513-78b8-46fc-bb95-0ee727f4aa0d,興味,きょうみ,kyoumi,interest,512
59e4067b-e70a-4a0c-9a3b-634231c7b00a,舟,ふね,fune,"ship, boat",513
22fab105-3934-4c4f-acdb-e92a8d0dc279,花見,はなみ,hanami,cherry-blossom viewing,514
bc97e80f-3190-4554-8ff8-4e1fda4b2f8d,苦い,にがい,nigai,bitter,515
52d82358-caa1-473a-8482-d7837d59f696,草,くさ,kusa,grass,516
afa947e9-a85a-432c-9e00-1f4d7dfbdb2c,落す,おとす,otosu,"to drop, to lose",517
283c8a32-6911-416e-8d82-edf18fd80d35,落る,おちる,ochiru,"to fall, to drop",518
691f0e2a-d381-49c8-819e-c079e7159335,葉,は,ha,leaf,519
70fa5303-745f-4bac-b85a-1a6b352a7713,虫,むし,mushi,insect,520
fdf23431-a846-4f7d-b8a5-ef9dd44bbbf7,血,ち,chi,blood,521
165ce113-2b50-4d06-a4fc-66a5542e9926,行う,おこなう,okonau,"to carry out, to conduct",522
5c2550d0-5931-4b14-bfc3-a99da9ed09f4,表,おもて,omote,"surface, front, outside",523
85d0307d-e5c9-4902-ac2c-c0c68b23bad2,裏,うら,ura,"reverse side, back",524
e38e0c58-dbaa-43bc-b987-7d6250e951ef,複雑,ふくざつ,fukuzatsu,"complexity, complication",525
4a14607c-2b4e-43c0-ade7-cbf1a1726527,西洋,せいよう,seiyou,"the West, Western countries",526
442d5cd4-5b5f-4b12-873d-a0c719461443,見つける,みつける,mitsukeru,"to discover, to find",527
96366e50-c2a7-4d66-93ce-640cd5049dda,見物,けんぶつ,kenbutsu,sightseeing,528
cb90d742-754c-4867-86aa-2f54ae161de4,規則,きそく,kisoku,"rule, regulation",529
6a2634e8-4e7a-4dea-b7aa-a5dc7aa60f97,親,おや,oya,a parent,530
c1fc0419-77ce-4e52-a988-0ee95dcda35c,親切,しんせつ,shinsetsu,kindness,531
6581432e-b29d-48e1-b4ea-cd067adc07bd,触る,さわる,sawaru,"to touch, to feel",532
9a086eec-547f-48bc-a6bb-c4ceaac40499,計画,けいかくする,keikakusuru,"plan, project, schedule",533
c9ad791e-88cc-41c7-893c-f951be9e80dd,訪ねる,たずねる,tazuneru,to visit,534
e505cad9-f212-48ac-b6b5-fd5d53c237be,訳,わけ,wake,"reason, explanation",535
1c333b6b-2e46-4913-b181-5782e5769703,試合,しあい,shiai,"match, game, competition",536
1bef2c6e-e8bf-4a2f-9219-0028b8c63d47,試験,しけん,shiken,an exam,537
6a35389a-fcd1-4fc0-b5d7-522a9e662215,説明,せつめい,setsumei,explanation,538
87ff6396-26cb-4ef3-a9db-5b3d35abcdb2,課長,かちょう,kachou,section manager,539
c466d572-46b5-49cc-ad64-78bb6fcf9a13,調べる,しらべる,shiraberu,"to check, to look up, to inquire, to search",540
15a3b9b7-dfb8-4cd8-9f86-9747bde97c3a,講堂,こうどう,koudou,auditorium,541
ab56ffb3-1846-4b6e-bf70-f8132fe934b1,講義,こうぎ,kougi,a lecture,542
97ea6377-0b0f-4f4c-9b26-973af8ccae6f,謝る,あやまる,ayamaru,to apologize,543
203110e8-d5a1-44fc-af34-279d2147452f,貿易,ぼうえき,boueki,trade,544
e6d3a101-57d2-499a-b855-fd980d74a135,贈り物,おくりもの,okurimono,"a gift, a present",545
2ff80907-01bf-4a2d-9101-754571b46764,赤ちゃん,あかちゃん,akachan,"baby, infant",546
dd1d0f4a-244c-4a27-99c5-7a006ee631fe,赤ん坊,あかんぼう,akanbou,baby,547
9adf044a-9adb-4296-a4a6-52ed74d96367,起こす,おこす,okosu,to wake up,548
64463b45-4401-4832-adfe-0a6575044a18,趣味,しゅみ,shumi,"hobby, pastime",549
8d6c7084-d16d-487d-8651-b3375d991200,足す,たす,tasu,to add,550
f2071799-35c5-4b66-b7d5-46196f30ecd9,踊り,おどり,odori,dance,551
1b72e911-e80a-4a4e-9f0f-cc8d657f6136,踊る,おどる,odoru,to dance,552
a04e6f8e-da25-4878-aa13-7ac273b5c10c,踏む,ふむ,fumu,"to step on, to tread on",553
85a0fd79-a496-4c3e-8ae7-a5b83ecf86c0,輸入,ゆにゅう,yunyuu,import,554
5b4cb32d-b78d-4758-b032-8c4ac11eee0f,輸出,ゆしゅつする,yushutsusuru,export,555
b220d613-8b54-4d2e-9436-440d9b0b49cc,辞典,じてん,jiten,"encyclopedia, reference book",556
8f23ed13-61f8-4159-b80f-62e226c49ca7,迎える,むかえる,mukaeru,"to welcome, to meet, to greet",557
419e63d0-b9ca-40ab-a779-ec8966bfa6a0,近所,きんじょ,kinjo,neighborhood,558
738170d9-5000-464f-847b-66557ae444d2,返事,へんじ,henji,"reply, answer",559
cb9bf79f-ee80-49df-9081-cfd48a304e83,退院,たいいんする,taiinsuru,leaving hospital,560
86bfe8fe-ccfd-4582-86e6-0f33e81bc832,送る,おくる,okuru,"to send, to dispatch",561
c24f4342-7550-4336-a575-0dd6954d8891,途中,とちゅう,tochuu,"on the way, midway",562
bf158c13-12d8-42e6-8994-d6fa55f7634f,通り,とおり,toori,"Street, Avenue",563
1f20696f-a654-47a6-89fd-0a804983f3c0,連れる,つれる,tsureru,"to lead, to take",564
96ce2c26-b281-4b4c-89e7-c355ef96f886,連絡,れんらく,renraku,"communication, contact, connection",565
